@RELATION miceSleep
@ATTRIBUTE EMGAverage  REAL
@ATTRIBUTE EMGStandardDev  REAL
@ATTRIBUTE EMGmin  REAL
@ATTRIBUTE EMGmax  REAL
@ATTRIBUTE EEG1:0-2  REAL
@ATTRIBUTE EEG1:2-4  REAL
@ATTRIBUTE EEG1:4-6  REAL
@ATTRIBUTE EEG1:6-8  REAL
@ATTRIBUTE EEG1:8-10  REAL
@ATTRIBUTE EEG1:10-12  REAL
@ATTRIBUTE EEG1:12-14  REAL
@ATTRIBUTE EEG1:14-16  REAL
@ATTRIBUTE EEG1:16-18  REAL
@ATTRIBUTE EEG1:18-20  REAL
@ATTRIBUTE EEG1:20-22  REAL
@ATTRIBUTE EEG1:22-24  REAL
@ATTRIBUTE EEG1:24-26  REAL
@ATTRIBUTE EEG1:26-28  REAL
@ATTRIBUTE EEG1:28-30  REAL
@ATTRIBUTE EEG1:30-32  REAL
@ATTRIBUTE EEG1:32-34  REAL
@ATTRIBUTE EEG1:34-36  REAL
@ATTRIBUTE EEG1:36-38  REAL
@ATTRIBUTE EEG1:38-40  REAL
@ATTRIBUTE EEG1:40-42  REAL
@ATTRIBUTE EEG1:42-44  REAL
@ATTRIBUTE EEG1:44-46  REAL
@ATTRIBUTE EEG1:46-48  REAL
@ATTRIBUTE EEG1:48-50  REAL
@ATTRIBUTE EEG2:0-2  REAL
@ATTRIBUTE EEG2:2-4  REAL
@ATTRIBUTE EEG2:4-6  REAL
@ATTRIBUTE EEG2:6-8  REAL
@ATTRIBUTE EEG2:8-10  REAL
@ATTRIBUTE EEG2:10-12  REAL
@ATTRIBUTE EEG2:12-14  REAL
@ATTRIBUTE EEG2:14-16  REAL
@ATTRIBUTE EEG2:16-18  REAL
@ATTRIBUTE EEG2:18-20  REAL
@ATTRIBUTE EEG2:20-22  REAL
@ATTRIBUTE EEG2:22-24  REAL
@ATTRIBUTE EEG2:24-26  REAL
@ATTRIBUTE EEG2:26-28  REAL
@ATTRIBUTE EEG2:28-30  REAL
@ATTRIBUTE EEG2:30-32  REAL
@ATTRIBUTE EEG2:32-34  REAL
@ATTRIBUTE EEG2:34-36  REAL
@ATTRIBUTE EEG2:36-38  REAL
@ATTRIBUTE EEG2:38-40  REAL
@ATTRIBUTE EEG2:40-42  REAL
@ATTRIBUTE EEG2:42-44  REAL
@ATTRIBUTE EEG2:44-46  REAL
@ATTRIBUTE EEG2:46-48  REAL
@ATTRIBUTE EEG2:48-50  REAL
@ATTRIBUTE EEGavg:0-2  REAL
@ATTRIBUTE EEGavg:2-4  REAL
@ATTRIBUTE EEGavg:4-6  REAL
@ATTRIBUTE EEGavg:6-8  REAL
@ATTRIBUTE EEGavg:8-10  REAL
@ATTRIBUTE EEGavg:10-12  REAL
@ATTRIBUTE EEGavg:12-14  REAL
@ATTRIBUTE EEGavg:14-16  REAL
@ATTRIBUTE EEGavg:16-18  REAL
@ATTRIBUTE EEGavg:18-20  REAL
@ATTRIBUTE EEGavg:20-22  REAL
@ATTRIBUTE EEGavg:22-24  REAL
@ATTRIBUTE EEGavg:24-26  REAL
@ATTRIBUTE EEGavg:26-28  REAL
@ATTRIBUTE EEGavg:28-30  REAL
@ATTRIBUTE EEGavg:30-32  REAL
@ATTRIBUTE EEGavg:32-34  REAL
@ATTRIBUTE EEGavg:34-36  REAL
@ATTRIBUTE EEGavg:36-38  REAL
@ATTRIBUTE EEGavg:38-40  REAL
@ATTRIBUTE EEGavg:40-42  REAL
@ATTRIBUTE EEGavg:42-44  REAL
@ATTRIBUTE EEGavg:44-46  REAL
@ATTRIBUTE EEGavg:46-48  REAL
@ATTRIBUTE EEGavg:48-50  REAL
@ATTRIBUTE deltaEEG1  REAL
@ATTRIBUTE deltaEEG2  REAL
@ATTRIBUTE deltaAvg  REAL
@ATTRIBUTE thetaEEG1  REAL
@ATTRIBUTE thetaEEG2  REAL
@ATTRIBUTE thetaAvg  REAL
@ATTRIBUTE alphaEEG1  REAL
@ATTRIBUTE alphaEEG2  REAL
@ATTRIBUTE alphaAvg  REAL
@ATTRIBUTE betaEEG1  REAL
@ATTRIBUTE betaEEG2  REAL
@ATTRIBUTE betaAvg  REAL
@ATTRIBUTE gammaEEG1  REAL
@ATTRIBUTE gammaEEG2  REAL
@ATTRIBUTE gammaAvg  REAL
@ATTRIBUTE T-to-D_EEG1  REAL
@ATTRIBUTE T-to-D_EEG2  REAL
@ATTRIBUTE T-to-D_avg  REAL
@ATTRIBUTE B-to-D_EEG1  REAL
@ATTRIBUTE B-to-D_EEG2  REAL
@ATTRIBUTE B-to-D_avg  REAL
@ATTRIBUTE class {Wake, Non_REM, REM}

@DATA
-0.2521, 16.4910, -40.7887, 50.5859, 0.0543, 0.0848, 0.1580, 0.1397, 0.1275, 0.0672, 0.0862, 0.0530, 0.0437, 0.0482, 0.0486, 0.0392, 0.0223, 0.0140, 0.0037, 0.0015, 0.0009, 0.0009, 0.0009, 0.0011, 0.0009, 0.0009, 0.0008, 0.0009, 0.0007, 0.0761, 0.1277, 0.2040, 0.1388, 0.1101, 0.0544, 0.0554, 0.0458, 0.0422, 0.0256, 0.0327, 0.0215, 0.0256, 0.0105, 0.0042, 0.0039, 0.0034, 0.0029, 0.0027, 0.0025, 0.0022, 0.0021, 0.0020, 0.0020, 0.0018, 0.0691, 0.1140, 0.1893, 0.1391, 0.1157, 0.0585, 0.0652, 0.0481, 0.0427, 0.0328, 0.0378, 0.0271, 0.0245, 0.0116, 0.0041, 0.0031, 0.0026, 0.0022, 0.0022, 0.0020, 0.0018, 0.0017, 0.0016, 0.0016, 0.0014, 0.1391, 0.2038, 0.1714, 0.2978, 0.3428, 0.3203, 0.1948, 0.1646, 0.1797, 0.2312, 0.1690, 0.2001, 0.1372, 0.1198, 0.1285, 2.1405, 1.6825, 1.8683, 1.6616, 0.8296, 1.1672, Non_REM
-0.2830, 15.6300, -54.1306, 47.6319, 0.0742, 0.0812, 0.0667, 0.1375, 0.0797, 0.0718, 0.0861, 0.0940, 0.0658, 0.0568, 0.0719, 0.0416, 0.0419, 0.0140, 0.0062, 0.0013, 0.0016, 0.0014, 0.0012, 0.0010, 0.0010, 0.0007, 0.0007, 0.0007, 0.0009, 0.0914, 0.1983, 0.1781, 0.0850, 0.1259, 0.0418, 0.0587, 0.0640, 0.0377, 0.0271, 0.0465, 0.0185, 0.0128, 0.0066, 0.0042, 0.0009, 0.0005, 0.0003, 0.0002, 0.0002, 0.0002, 0.0002, 0.0002, 0.0003, 0.0005, 0.0858, 0.1597, 0.1414, 0.1023, 0.1107, 0.0516, 0.0677, 0.0739, 0.0470, 0.0369, 0.0548, 0.0261, 0.0224, 0.0091, 0.0049, 0.0011, 0.0009, 0.0006, 0.0005, 0.0005, 0.0005, 0.0004, 0.0003, 0.0004, 0.0006, 0.1554, 0.2897, 0.2226, 0.2042, 0.2632, 0.2337, 0.1514, 0.1677, 0.1596, 0.3027, 0.1874, 0.2451, 0.1862, 0.0920, 0.1391, 1.3140, 0.9084, 1.0500, 1.9478, 0.6469, 1.1012, Non_REM
-0.2916, 15.8773, -62.0077, 48.6658, 0.1002, 0.0988, 0.1618, 0.1163, 0.0936, 0.0908, 0.0554, 0.0485, 0.0515, 0.0573, 0.0430, 0.0190, 0.0316, 0.0198, 0.0049, 0.0029, 0.0010, 0.0008, 0.0005, 0.0005, 0.0003, 0.0003, 0.0003, 0.0003, 0.0006, 0.0687, 0.1827, 0.1156, 0.1448, 0.1006, 0.0658, 0.0462, 0.0881, 0.0373, 0.0521, 0.0254, 0.0282, 0.0208, 0.0153, 0.0031, 0.0021, 0.0008, 0.0006, 0.0004, 0.0002, 0.0001, 0.0001, 0.0003, 0.0003, 0.0004, 0.0785, 0.1566, 0.1300, 0.1359, 0.0984, 0.0736, 0.0490, 0.0758, 0.0417, 0.0537, 0.0309, 0.0253, 0.0242, 0.0167, 0.0036, 0.0023, 0.0008, 0.0007, 0.0005, 0.0003, 0.0002, 0.0002, 0.0003, 0.0003, 0.0005, 0.1991, 0.2514, 0.2252, 0.2780, 0.2604, 0.2692, 0.1844, 0.1664, 0.1754, 0.2127, 0.2236, 0.2182, 0.1258, 0.0981, 0.1120, 1.3968, 1.0357, 1.1952, 1.0686, 0.8894, 0.9686, Wake
-0.2849, 16.7187, -48.8135, 67.8663, 0.0811, 0.1277, 0.1113, 0.1031, 0.0954, 0.0790, 0.0678, 0.0265, 0.0867, 0.0455, 0.0596, 0.0372, 0.0380, 0.0173, 0.0059, 0.0044, 0.0028, 0.0021, 0.0017, 0.0014, 0.0013, 0.0012, 0.0010, 0.0009, 0.0012, 0.0719, 0.1262, 0.1816, 0.1442, 0.1000, 0.0893, 0.0573, 0.0177, 0.0568, 0.0411, 0.0304, 0.0288, 0.0273, 0.0140, 0.0044, 0.0007, 0.0008, 0.0008, 0.0010, 0.0009, 0.0010, 0.0010, 0.0009, 0.0010, 0.0011, 0.0750, 0.1267, 0.1582, 0.1305, 0.0985, 0.0859, 0.0608, 0.0206, 0.0667, 0.0426, 0.0401, 0.0316, 0.0309, 0.0151, 0.0049, 0.0019, 0.0014, 0.0013, 0.0012, 0.0011, 0.0011, 0.0010, 0.0009, 0.0010, 0.0012, 0.2088, 0.1981, 0.2034, 0.2144, 0.3257, 0.2701, 0.1744, 0.1893, 0.1819, 0.2265, 0.1728, 0.1997, 0.1759, 0.1140, 0.1450, 1.0268, 1.6443, 1.3274, 1.0849, 0.8724, 0.9814, Non_REM
-0.2861, 15.9871, -58.9061, 57.0845, 0.0521, 0.1164, 0.1428, 0.1056, 0.0773, 0.1123, 0.0829, 0.0624, 0.0407, 0.0459, 0.0478, 0.0347, 0.0369, 0.0231, 0.0076, 0.0022, 0.0016, 0.0014, 0.0011, 0.0011, 0.0011, 0.0010, 0.0007, 0.0006, 0.0009, 0.0900, 0.1836, 0.1635, 0.1028, 0.1433, 0.0762, 0.0302, 0.0502, 0.0456, 0.0320, 0.0223, 0.0263, 0.0195, 0.0071, 0.0027, 0.0015, 0.0006, 0.0005, 0.0004, 0.0003, 0.0002, 0.0002, 0.0003, 0.0002, 0.0004, 0.0783, 0.1627, 0.1571, 0.1037, 0.1228, 0.0874, 0.0465, 0.0540, 0.0441, 0.0363, 0.0302, 0.0289, 0.0249, 0.0120, 0.0042, 0.0017, 0.0009, 0.0008, 0.0006, 0.0005, 0.0005, 0.0004, 0.0004, 0.0003, 0.0006, 0.1684, 0.2736, 0.2210, 0.2484, 0.2664, 0.2574, 0.1896, 0.2195, 0.2045, 0.2319, 0.1580, 0.1950, 0.1617, 0.0825, 0.1221, 1.4746, 0.9736, 1.1645, 1.3768, 0.5776, 0.8821, Non_REM
-0.3085, 15.7960, -47.4842, 51.8167, 0.0640, 0.1071, 0.1000, 0.1017, 0.0863, 0.0934, 0.0841, 0.0573, 0.0782, 0.0681, 0.0528, 0.0206, 0.0395, 0.0195, 0.0061, 0.0033, 0.0028, 0.0025, 0.0021, 0.0020, 0.0016, 0.0016, 0.0017, 0.0016, 0.0021, 0.1274, 0.1629, 0.1118, 0.1388, 0.0847, 0.0852, 0.0594, 0.0522, 0.0457, 0.0335, 0.0243, 0.0255, 0.0297, 0.0097, 0.0042, 0.0007, 0.0002, 0.0004, 0.0005, 0.0005, 0.0005, 0.0004, 0.0006, 0.0006, 0.0006, 0.1083, 0.1461, 0.1083, 0.1276, 0.0852, 0.0877, 0.0668, 0.0537, 0.0555, 0.0440, 0.0329, 0.0240, 0.0327, 0.0127, 0.0047, 0.0015, 0.0010, 0.0010, 0.0009, 0.0009, 0.0009, 0.0008, 0.0009, 0.0009, 0.0010, 0.1710, 0.2903, 0.2307, 0.2017, 0.2506, 0.2262, 0.1797, 0.1699, 0.1748, 0.2877, 0.1908, 0.2393, 0.1598, 0.0983, 0.1290, 1.1794, 0.8632, 0.9804, 1.6821, 0.6573, 1.0372, Non_REM
-0.2640, 19.0496, -134.3295, 147.9175, 0.0518, 0.1079, 0.1381, 0.0664, 0.1165, 0.0879, 0.0708, 0.0675, 0.0575, 0.0437, 0.0480, 0.0456, 0.0308, 0.0198, 0.0113, 0.0062, 0.0047, 0.0042, 0.0038, 0.0034, 0.0031, 0.0031, 0.0028, 0.0027, 0.0023, 0.1177, 0.1244, 0.1730, 0.0900, 0.0737, 0.0886, 0.0587, 0.0606, 0.0679, 0.0405, 0.0228, 0.0215, 0.0219, 0.0130, 0.0036, 0.0029, 0.0023, 0.0022, 0.0021, 0.0022, 0.0021, 0.0021, 0.0019, 0.0023, 0.0019, 0.0942, 0.1185, 0.1606, 0.0816, 0.0890, 0.0883, 0.0630, 0.0630, 0.0642, 0.0416, 0.0318, 0.0301, 0.0251, 0.0154, 0.0063, 0.0041, 0.0032, 0.0029, 0.0027, 0.0026, 0.0025, 0.0025, 0.0022, 0.0024, 0.0020, 0.1597, 0.2420, 0.2009, 0.2045, 0.2630, 0.2338, 0.2043, 0.1624, 0.1833, 0.2395, 0.2277, 0.2336, 0.1920, 0.1048, 0.1484, 1.2801, 1.0868, 1.1637, 1.4994, 0.9410, 1.1630, Non_REM
-0.2632, 17.8688, -69.7863, 79.3866, 0.0778, 0.0693, 0.1042, 0.1078, 0.1262, 0.0846, 0.0735, 0.0509, 0.0542, 0.0597, 0.0404, 0.0525, 0.0509, 0.0173, 0.0100, 0.0041, 0.0027, 0.0024, 0.0022, 0.0019, 0.0016, 0.0016, 0.0014, 0.0014, 0.0013, 0.1255, 0.1569, 0.1200, 0.1447, 0.0681, 0.0777, 0.0618, 0.0489, 0.0450, 0.0359, 0.0423, 0.0325, 0.0195, 0.0135, 0.0038, 0.0008, 0.0003, 0.0001, 0.0003, 0.0003, 0.0003, 0.0003, 0.0004, 0.0005, 0.0005, 0.1112, 0.1306, 0.1153, 0.1336, 0.0856, 0.0798, 0.0653, 0.0495, 0.0478, 0.0430, 0.0417, 0.0385, 0.0289, 0.0146, 0.0057, 0.0018, 0.0010, 0.0008, 0.0008, 0.0008, 0.0007, 0.0007, 0.0007, 0.0007, 0.0007, 0.1471, 0.2825, 0.2148, 0.2120, 0.2647, 0.2384, 0.2108, 0.1459, 0.1783, 0.2383, 0.1917, 0.2150, 0.1918, 0.1153, 0.1535, 1.4406, 0.9373, 1.1097, 1.6198, 0.6785, 1.0009, Non_REM
-0.3221, 16.5914, -55.3614, 61.2692, 0.0583, 0.1572, 0.1274, 0.1052, 0.0650, 0.0461, 0.0572, 0.0778, 0.0518, 0.0635, 0.0666, 0.0370, 0.0417, 0.0216, 0.0064, 0.0021, 0.0015, 0.0018, 0.0017, 0.0017, 0.0016, 0.0016, 0.0018, 0.0014, 0.0018, 0.0670, 0.1548, 0.1349, 0.1501, 0.0873, 0.0890, 0.0521, 0.0397, 0.0548, 0.0427, 0.0287, 0.0395, 0.0311, 0.0099, 0.0025, 0.0027, 0.0020, 0.0019, 0.0016, 0.0014, 0.0013, 0.0013, 0.0010, 0.0012, 0.0013, 0.0643, 0.1555, 0.1326, 0.1362, 0.0804, 0.0757, 0.0537, 0.0515, 0.0539, 0.0491, 0.0404, 0.0388, 0.0344, 0.0136, 0.0037, 0.0025, 0.0019, 0.0019, 0.0016, 0.0015, 0.0014, 0.0014, 0.0012, 0.0013, 0.0015, 0.2155, 0.2218, 0.2186, 0.2326, 0.2850, 0.2588, 0.1111, 0.1764, 0.1437, 0.2503, 0.1893, 0.2198, 0.1904, 0.1276, 0.1590, 1.0795, 1.2850, 1.1837, 1.1614, 0.8535, 1.0053, Non_REM
-0.2942, 16.0194, -47.5335, 46.3027, 0.0595, 0.2048, 0.1147, 0.0984, 0.0662, 0.0666, 0.0875, 0.0375, 0.0659, 0.0419, 0.0323, 0.0411, 0.0551, 0.0122, 0.0029, 0.0014, 0.0012, 0.0011, 0.0012, 0.0015, 0.0014, 0.0014, 0.0014, 0.0011, 0.0016, 0.1044, 0.1248, 0.2129, 0.1118, 0.1080, 0.0638, 0.0400, 0.0505, 0.0408, 0.0381, 0.0336, 0.0320, 0.0161, 0.0164, 0.0038, 0.0012, 0.0001, 0.0001, 0.0001, 0.0001, 0.0002, 0.0002, 0.0001, 0.0003, 0.0006, 0.0901, 0.1503, 0.1816, 0.1075, 0.0947, 0.0647, 0.0552, 0.0464, 0.0488, 0.0393, 0.0332, 0.0349, 0.0286, 0.0150, 0.0035, 0.0012, 0.0005, 0.0004, 0.0005, 0.0005, 0.0006, 0.0006, 0.0005, 0.0006, 0.0009, 0.2643, 0.2292, 0.2467, 0.2130, 0.3247, 0.2689, 0.1328, 0.1718, 0.1523, 0.2328, 0.1695, 0.2012, 0.1571, 0.1048, 0.1310, 0.8061, 1.4166, 1.0897, 0.8809, 0.7397, 0.8153, Non_REM
-0.3076, 19.2175, -94.2054, 213.9376, 0.0563, 0.1078, 0.1425, 0.1622, 0.0795, 0.0817, 0.0595, 0.0516, 0.0498, 0.0689, 0.0592, 0.0322, 0.0274, 0.0157, 0.0019, 0.0011, 0.0004, 0.0002, 0.0002, 0.0003, 0.0003, 0.0003, 0.0003, 0.0005, 0.0003, 0.0640, 0.1893, 0.1313, 0.1411, 0.1183, 0.0489, 0.0661, 0.0329, 0.0388, 0.0417, 0.0548, 0.0206, 0.0328, 0.0130, 0.0030, 0.0009, 0.0002, 0.0001, 0.0001, 0.0002, 0.0003, 0.0003, 0.0003, 0.0004, 0.0004, 0.0614, 0.1610, 0.1352, 0.1484, 0.1049, 0.0603, 0.0638, 0.0394, 0.0426, 0.0512, 0.0563, 0.0247, 0.0309, 0.0140, 0.0026, 0.0010, 0.0003, 0.0001, 0.0002, 0.0002, 0.0003, 0.0003, 0.0003, 0.0005, 0.0004, 0.1641, 0.2533, 0.2087, 0.3047, 0.2724, 0.2885, 0.1612, 0.1673, 0.1642, 0.2298, 0.1795, 0.2046, 0.1403, 0.1275, 0.1339, 1.8570, 1.0752, 1.3825, 1.4003, 0.7086, 0.9805, Non_REM
-0.2872, 15.9209, -49.4535, 47.1889, 0.0797, 0.1490, 0.1278, 0.1135, 0.0620, 0.0544, 0.0764, 0.0410, 0.0577, 0.0524, 0.0635, 0.0358, 0.0451, 0.0261, 0.0067, 0.0018, 0.0008, 0.0007, 0.0007, 0.0007, 0.0009, 0.0008, 0.0007, 0.0008, 0.0009, 0.1315, 0.1880, 0.0906, 0.1041, 0.1024, 0.0853, 0.0455, 0.0474, 0.0572, 0.0336, 0.0376, 0.0351, 0.0227, 0.0105, 0.0028, 0.0010, 0.0003, 0.0001, 0.0003, 0.0005, 0.0005, 0.0008, 0.0007, 0.0009, 0.0007, 0.1153, 0.1759, 0.1022, 0.1070, 0.0898, 0.0757, 0.0551, 0.0454, 0.0573, 0.0395, 0.0457, 0.0353, 0.0297, 0.0154, 0.0040, 0.0013, 0.0005, 0.0003, 0.0004, 0.0006, 0.0006, 0.0008, 0.0007, 0.0009, 0.0008, 0.2287, 0.3195, 0.2741, 0.2414, 0.1946, 0.2180, 0.1164, 0.1877, 0.1520, 0.2275, 0.1837, 0.2056, 0.1861, 0.1145, 0.1503, 1.0554, 0.6093, 0.7954, 0.9947, 0.5750, 0.7501, Non_REM
-0.2674, 16.7346, -58.6599, 59.7922, 0.0688, 0.1782, 0.0818, 0.1301, 0.1178, 0.0599, 0.0571, 0.0563, 0.0523, 0.0535, 0.0469, 0.0335, 0.0319, 0.0172, 0.0046, 0.0025, 0.0014, 0.0012, 0.0009, 0.0007, 0.0007, 0.0006, 0.0007, 0.0005, 0.0008, 0.1509, 0.1254, 0.1429, 0.1119, 0.1102, 0.0573, 0.0881, 0.0475, 0.0375, 0.0287, 0.0382, 0.0216, 0.0214, 0.0080, 0.0027, 0.0012, 0.0009, 0.0009, 0.0008, 0.0008, 0.0006, 0.0006, 0.0006, 0.0007, 0.0005, 0.1237, 0.1429, 0.1227, 0.1179, 0.1127, 0.0582, 0.0778, 0.0504, 0.0424, 0.0369, 0.0411, 0.0255, 0.0249, 0.0111, 0.0033, 0.0017, 0.0011, 0.0010, 0.0008, 0.0007, 0.0007, 0.0006, 0.0007, 0.0006, 0.0006, 0.2470, 0.2764, 0.2617, 0.2119, 0.2548, 0.2333, 0.1777, 0.1675, 0.1726, 0.2193, 0.2019, 0.2106, 0.1442, 0.0995, 0.1218, 0.8578, 0.9219, 0.8917, 0.8878, 0.7304, 0.8047, Non_REM
-0.3259, 16.3890, -74.6603, 48.3704, 0.0689, 0.1744, 0.1121, 0.0757, 0.1312, 0.1107, 0.0607, 0.0374, 0.0447, 0.0390, 0.0369, 0.0473, 0.0314, 0.0091, 0.0046, 0.0030, 0.0021, 0.0020, 0.0016, 0.0014, 0.0012, 0.0014, 0.0011, 0.0009, 0.0012, 0.1510, 0.1289, 0.1466, 0.1134, 0.1158, 0.0192, 0.0414, 0.0570, 0.0450, 0.0620, 0.0562, 0.0350, 0.0096, 0.0092, 0.0039, 0.0011, 0.0006, 0.0006, 0.0006, 0.0005, 0.0005, 0.0005, 0.0004, 0.0004, 0.0007, 0.1185, 0.1469, 0.1329, 0.0984, 0.1219, 0.0554, 0.0490, 0.0492, 0.0449, 0.0529, 0.0485, 0.0399, 0.0182, 0.0091, 0.0042, 0.0019, 0.0012, 0.0012, 0.0010, 0.0009, 0.0008, 0.0008, 0.0007, 0.0006, 0.0009, 0.2432, 0.2799, 0.2616, 0.1877, 0.2600, 0.2239, 0.2419, 0.1350, 0.1884, 0.1818, 0.2054, 0.1936, 0.1453, 0.1197, 0.1325, 0.7718, 0.9288, 0.8558, 0.7476, 0.7336, 0.7401, Non_REM
-0.2945, 16.8276, -57.8319, 58.8732, 0.1025, 0.1111, 0.1004, 0.1080, 0.0793, 0.0781, 0.0514, 0.0845, 0.0493, 0.0480, 0.0617, 0.0418, 0.0410, 0.0112, 0.0045, 0.0036, 0.0035, 0.0029, 0.0027, 0.0027, 0.0025, 0.0023, 0.0026, 0.0022, 0.0024, 0.1384, 0.1664, 0.0739, 0.1342, 0.1068, 0.0601, 0.0805, 0.0455, 0.0270, 0.0461, 0.0310, 0.0307, 0.0267, 0.0049, 0.0037, 0.0034, 0.0033, 0.0028, 0.0025, 0.0023, 0.0023, 0.0021, 0.0021, 0.0018, 0.0016, 0.1272, 0.1492, 0.0821, 0.1260, 0.0982, 0.0657, 0.0714, 0.0577, 0.0339, 0.0467, 0.0405, 0.0342, 0.0312, 0.0069, 0.0040, 0.0035, 0.0033, 0.0029, 0.0026, 0.0025, 0.0023, 0.0021, 0.0022, 0.0019, 0.0018, 0.2136, 0.3048, 0.2592, 0.2084, 0.2081, 0.2082, 0.1574, 0.1668, 0.1621, 0.2331, 0.1992, 0.2161, 0.1875, 0.1211, 0.1543, 0.9756, 0.6828, 0.8034, 1.0913, 0.6536, 0.8340, Non_REM
-0.2476, 17.0976, -68.2601, 95.6824, 0.0666, 0.0811, 0.1215, 0.1012, 0.1026, 0.0945, 0.0727, 0.0653, 0.0584, 0.0583, 0.0343, 0.0460, 0.0357, 0.0199, 0.0082, 0.0052, 0.0042, 0.0037, 0.0034, 0.0033, 0.0029, 0.0028, 0.0026, 0.0026, 0.0027, 0.0983, 0.2009, 0.0928, 0.1711, 0.0830, 0.0530, 0.0625, 0.0378, 0.0529, 0.0347, 0.0332, 0.0313, 0.0158, 0.0101, 0.0058, 0.0022, 0.0023, 0.0020, 0.0018, 0.0017, 0.0016, 0.0014, 0.0013, 0.0013, 0.0013, 0.0884, 0.1634, 0.1018, 0.1492, 0.0891, 0.0660, 0.0657, 0.0464, 0.0546, 0.0421, 0.0336, 0.0359, 0.0221, 0.0132, 0.0066, 0.0031, 0.0029, 0.0026, 0.0023, 0.0022, 0.0020, 0.0018, 0.0017, 0.0017, 0.0018, 0.1478, 0.2992, 0.2235, 0.2227, 0.2639, 0.2433, 0.1971, 0.1359, 0.1665, 0.2547, 0.1879, 0.2213, 0.1777, 0.1132, 0.1454, 1.5071, 0.8820, 1.0886, 1.7235, 0.6280, 0.9902, Non_REM
-0.2875, 16.7280, -54.8198, 57.8230, 0.0778, 0.0979, 0.1569, 0.0800, 0.0858, 0.0867, 0.0583, 0.0686, 0.0593, 0.0713, 0.0404, 0.0546, 0.0267, 0.0118, 0.0054, 0.0028, 0.0023, 0.0020, 0.0018, 0.0018, 0.0017, 0.0014, 0.0015, 0.0014, 0.0016, 0.1608, 0.1913, 0.0912, 0.0998, 0.0723, 0.0903, 0.0637, 0.0561, 0.0487, 0.0425, 0.0297, 0.0134, 0.0192, 0.0080, 0.0036, 0.0017, 0.0010, 0.0011, 0.0010, 0.0008, 0.0009, 0.0008, 0.0008, 0.0009, 0.0005, 0.1347, 0.1619, 0.1119, 0.0936, 0.0765, 0.0892, 0.0620, 0.0601, 0.0520, 0.0515, 0.0331, 0.0263, 0.0216, 0.0092, 0.0041, 0.0021, 0.0014, 0.0014, 0.0013, 0.0011, 0.0011, 0.0010, 0.0010, 0.0011, 0.0009, 0.1757, 0.3521, 0.2639, 0.2369, 0.1910, 0.2140, 0.1726, 0.1626, 0.1676, 0.2574, 0.2110, 0.2342, 0.1574, 0.0833, 0.1203, 1.3483, 0.5425, 0.8108, 1.4652, 0.5992, 0.8875, Non_REM
-0.3165, 16.5801, -58.2660, 52.5059, 0.1129, 0.1429, 0.0961, 0.1018, 0.1041, 0.0650, 0.0428, 0.0683, 0.0570, 0.0445, 0.0604, 0.0443, 0.0230, 0.0242, 0.0035, 0.0023, 0.0016, 0.0011, 0.0010, 0.0006, 0.0004, 0.0005, 0.0002, 0.0006, 0.0009, 0.0956, 0.1404, 0.1593, 0.1266, 0.0810, 0.0753, 0.0700, 0.0537, 0.0551, 0.0314, 0.0404, 0.0217, 0.0272, 0.0083, 0.0026, 0.0015, 0.0011, 0.0011, 0.0010, 0.0011, 0.0010, 0.0012, 0.0011, 0.0009, 0.0013, 0.1009, 0.1412, 0.1400, 0.1190, 0.0880, 0.0721, 0.0617, 0.0582, 0.0557, 0.0354, 0.0465, 0.0286, 0.0259, 0.0131, 0.0029, 0.0017, 0.0012, 0.0011, 0.0010, 0.0009, 0.0008, 0.0010, 0.0008, 0.0008, 0.0012, 0.2558, 0.2360, 0.2459, 0.1979, 0.2859, 0.2419, 0.1691, 0.1563, 0.1627, 0.2127, 0.2103, 0.2115, 0.1645, 0.1116, 0.1380, 0.7737, 1.2112, 0.9836, 0.8312, 0.8909, 0.8598, Non_REM
-0.2688, 17.3605, -48.7643, 46.7279, 0.0728, 0.1147, 0.1743, 0.0895, 0.0917, 0.0550, 0.0778, 0.0494, 0.0674, 0.0490, 0.0414, 0.0399, 0.0360, 0.0227, 0.0062, 0.0029, 0.0018, 0.0015, 0.0013, 0.0012, 0.0009, 0.0007, 0.0006, 0.0010, 0.0007, 0.1099, 0.1689, 0.1129, 0.0858, 0.1273, 0.0916, 0.0671, 0.0446, 0.0356, 0.0634, 0.0350, 0.0235, 0.0149, 0.0089, 0.0021, 0.0007, 0.0007, 0.0006, 0.0008, 0.0009, 0.0010, 0.0009, 0.0010, 0.0010, 0.0011, 0.0987, 0.1526, 0.1314, 0.0869, 0.1166, 0.0805, 0.0703, 0.0461, 0.0452, 0.0591, 0.0369, 0.0285, 0.0212, 0.0130, 0.0034, 0.0014, 0.0010, 0.0009, 0.0009, 0.0010, 0.0010, 0.0008, 0.0009, 0.0010, 0.0010, 0.1875, 0.2788, 0.2331, 0.2638, 0.1986, 0.2312, 0.1466, 0.2189, 0.1827, 0.2436, 0.2107, 0.2272, 0.1584, 0.0930, 0.1257, 1.4072, 0.7125, 0.9919, 1.2994, 0.7559, 0.9745, Non_REM
